"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WDMV","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-06-18","6.04",,," 1412","0.00",,,,,"77","45",,,"  210","  180",,,,"14.1","18.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-06-19","6.71",,," 1452","0.00",,,,,"85","52",,,"   30","  310",,,,"17.0","23.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-06-20","4.70",,," 1532","0.04",,,,,"75","46",,,"  200","  200",,,,"14.1","19.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-06-21","4.47",,," 2147","0.79",,,,,"79","63",,,"  170","   30",,,,"13.0","18.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-06-22","4.70",,," 1513","0.00",,,,,"87","62",,,"  270","  270",,,,"15.0","21.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-06-23","7.61",,," 1412","0.01",,,,,"88","56",,,"  210","  210",,,,"21.9","32.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-06-24","6.49",,," 0739","0.00",,,,,"83","55",,,"  300","  320",,,,"16.1","23.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-06-25","2.91",,," 1303","0.00",,,,,"82","51",,,"  260","  250",,,,"15.0","19.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-06-26","4.92",,," 1159","0.00",,,,,"74","48",,,"   80","   40",,,,"14.1","19.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-06-27","4.03",,," 2321","0.23",,,,,"75","43",,,"  110","  110",,,,"13.0","19.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-06-28","9.17",,," 0551","0.64",,,,,"61","52",,,"   40","   70",,,,"18.1","25.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-06-29","3.80",,," 1631","0.00",,,,,"74","53",,,"  240","  210",,,,"12.1","16.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-06-30","4.03",,," 1559","0.00",,,,,"83","52",,,"  200","  220",,,,"15.0","19.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-01","7.83",,," 1319","0.44",,,,,"83","62",,,"  200","  230",,,,"19.9","28.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-02","5.82",,," 1406","0.00",,,,,"80","60",,,"  270","  270",,,,"15.0","21.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-03","3.80",,," 1543","0.00",,,,,"80","53",,,"  260","  250",,,,"13.0","15.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-04","1.57",,," 1743","0.00",,,,,"76","52",,,"   10","   20",,,,"10.1","13.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-05","3.36",,," 1618","0.00",,,,,"84","48",,,"  230","  230",,,,"12.1","15.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-06","3.80",,," 1529","0.00",,,,,"86","56",,,"  250","  220",,,,"13.0","15.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-07","8.05",,," 1556","0.00",,,,,"85","60",,,"  190","  200",,,,"21.9","30.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-08","6.49",,," 0742","0.00",,,,,"89","67",,,"  240","  110",,,,"14.1","19.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-09","5.37",,," 0013","0.05",,,,,"76","63",,,"   60","   60",,,,"14.1","19.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-10","4.03",,," 1443","1.73",,,,,"82","59",,,"  310","  300",,,,"14.1","19.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-11","3.13",,," 1201","0.00",,,,,"86","52",,,"  280","  280",,,,"12.1","15.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-12","3.80",,," 1515","0.00",,,,,"89","60",,,"  240","  240",,,,"12.1","14.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-13","3.13",,," 0804","0.00",,,,,"83","59",,,"   80","   90",,,,"12.1","15.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-14","5.37",,," 1434","0.01",,,,,"83","57",,,"  190","  210",,,,"16.1","21.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-15","4.70",,," 1757","0.08",,,,,"87","65",,,"   50","   50",,,,"17.0","23.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-16","4.92",,," 1124","0.00",,,,,"75","53",,,"   70","   80",,,,"17.0","21.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-17","4.70",,," 1544","0.00",,,,,"81","48",,,"  170","  190",,,,"13.0","17.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-18","6.71",,," 1139","0.08",,,,,"78","65",,,"  210","  200",,,,"17.0","23.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-19","6.04",,," 1627","0.00",,,,,"91","71",,,"  210","  220",,,,"17.0","23.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-20","4.92",,," 1314","0.00",,,,,"92","70",,,"  240","  220",,,,"17.0","23.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-21","3.13",,," 1607","0.00",,,,,"89","63",,,"  230","  230",,,,"13.0","17.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-22","6.26",,," 1609","0.00",,,,,"84","60",,,"  310","  300",,,,"17.0","25.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-23","4.92",,," 1402","0.00",,,,,"83","53",,,"  300","  280",,,,"17.0","25.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-24","3.36",,," 0954","0.00",,,,,"82","51",,,"  310","  300",,,,"15.0","21.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-25","4.47",,," 0829","0.00",,,,,"74","51",,,"   80","   60",,,,"13.0","16.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-26","5.59",,," 1759","0.00",,,,,"80","58",,,"  210","  220",,,,"14.1","21.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-27","7.16",,," 1109","0.00",,,,,"86","67",,,"  210","  200",,,,"15.0","21.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-28","3.13",,," 1708","0.00",,,,,"90","65",,,"  150","  220",,,,"12.1","15.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-29","4.25",,," 1322","0.00",,,,,"93","61",,,"  270","  270",,,,"15.0","21.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-30","8.50",,," 1224","0.10",,,,,"90","65",,,"  200","  210",,,,"21.0","30.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-07-31","6.71",,," 1205","0.00",,,,,"88","57",,,"  280","  270",,,,"19.9","25.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-01","5.82",,," 1458","0.05",,,,,"89","54",,,"  320","  320",,,,"19.9","25.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-02","6.26",,," 1437","0.00",,,,,"86","52",,,"  270","  280",,,,"17.0","23.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-03","8.28",,," 1229","0.00",,,,,"90","60",,,"  180","  230",,,,"19.9","29.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-04","5.14",,," 1510","0.27",,,,,"88","62",,,"  300","  310",,,,"28.0","40.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-05","6.93",,," 1358","0.00",,,,,"84","56",,,"  260","  270",,,,"18.1","25.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-06","4.70",,," 1354","0.00",,,,,"81","51",,,"  270","  260",,,,"16.1","25.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-07","4.47",,," 1445",,,,,,"80","50",,,"   80","   40",,,,"13.0","18.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-08","4.03",,," 1626","0.00",,,,,"80","49",,,"   90","   70",,,,"13.0","19.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-09","5.14",,," 1334","0.00",,,,,"73","51",,,"   40","   50",,,,"15.0","21.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-10","6.04",,," 1623","0.00",,,,,"84","48",,,"  190","  190",,,,"17.0","23.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-11","6.04",,," 1139","0.56",,,,,"73","63",,,"  180","  140",,,,"16.1","25.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-12","4.47",,," 1554","0.00",,,,,"85","60",,,"  270","  270",,,,"15.0","21.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-13","2.91",,," 1306","0.00",,,,,"84","54",,,"  260","  280",,,,"13.0","18.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-14","4.92",,," 1201","0.00",,,,,"86","51",,,"  170","  250",,,,"16.1","19.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-15","4.92",,," 1920","1.09",,,,,"91","58",,,"  260","  140",,,,"16.1","23.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-16","2.68",,," 1227","0.00",,,,,"89","63",,,"  320","  220",,,,"12.1","15.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-17","3.80",,," 1552","0.00",,,,,"92","62",,,"  280","  290",,,,"14.1","18.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-18","3.58",,," 1516","0.44",,,,,"91","68",,,"  280","  290",,,,"19.9","23.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-19","5.82",,," 1540","0.00",,,,,"87","67",,,"  180","  190",,,,"15.0","19.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-20","5.37",,," 1329","0.00",,,,,"87","66",,,"  110","  170",,,,"14.1","18.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-21","4.25",,," 1351","0.25",,,,,"86","70",,,"  200","  200",,,,"15.0","21.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-22","3.80",,," 0934","0.00",,,,,"76","66",,,"   70","   30",,,,"12.1","16.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-23","3.80",,," 1415","0.03",,,,,"74","69",,,"   60","   50",,,,"8.9","12.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-24","3.36",,," 1849","0.00",,,,,"80","69",,,"  180","  180",,,,"8.1","10.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-25","5.14",,," 1715","0.00",,,,,"87","64",,,"  170","  180",,,,"14.1","18.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-26","5.14",,," 1542","0.00",,,,,"84","59",,,"  270","  260",,,,"15.0","21.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-27","5.82",,," 1506","0.00",,,,,"81","52",,,"  290","  260",,,,"16.1","21.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-28","2.24",,," 1346","0.00",,,,,"80","49",,,"  250","  270",,,,"10.1","14.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-29","3.80",,," 1306","0.00",,,,,"81","49",,,"  220","  270",,,,"14.1","19.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-30","4.70",,," 1209","0.00",,,,,"88","60",,,"  260","  280",,,,"16.1","23.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-08-31","5.59",,," 1508","0.00",,,,,"88","61",,,"  280","  280",,,,"18.1","25.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-01","3.36",,," 1327","0.00",,,,,"84","55",,,"   60","  340",,,,"10.1","14.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-02","4.03",,," 1211","0.00",,,,,"89","55",,,"  200","  220",,,,"14.1","21.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-03","3.13",,," 1105","0.02",,,,,"87","58",,,"   80","   90",,,,"13.0","17.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-04","7.38",,," 0603","0.00",,,,,"73","48",,,"   50","   50",,,,"16.1","21.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-05","2.01",,," 1304","0.00",,,,,"79","42",,,"  360","   20",,,,"10.1","14.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-06","3.13",,," 1540","0.00",,,,,"88","46",,,"  200","  170",,,,"14.1","19.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-07","6.26",,," 1348","0.00",,,,,"92","53",,,"  220","  230",,,,"17.0","23.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-08","5.14",,," 1346","0.00",,,,,"96","65",,,"  240","  230",,,,"16.1","21.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-09","8.50",,," 1143","0.00",,,,,"92","68",,,"  200","  180",,,,"21.0","29.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-10","5.82",,," 1318","0.21",,,,,"76","64",,,"   50","   60",,,,"15.0","23.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-11","4.70",,," 0525","0.39",,,,,"74","53",,,"  360","  360",,,,"12.1","19.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-12","2.68",,," 1550","0.01",,,,,"79","51",,,"  100","  100",,,,"13.0","16.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-13","4.25",,," 2142","0.02",,,,,"69","60",,,"  290","  280",,,,"17.0","23.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-14","10.51",,," 1409","0.00",,,,,"72","55",,,"  270","  290",,,,"21.0","28.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-15","4.92",,," 1407","0.00",,,,,"83","49",,,"  250","  280",,,,"13.0","17.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-16","1.57",,," 1437","0.00",,,,,"86","48",,,"  310","  270",,,,"10.1","14.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-17","2.68",,," 1336","0.00",,,,,"88","50",,,"  260","  270",,,,"13.0","19.0",,"    1",,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-18","3.36",,," 1321","0.00",,,,,"87","50",,,"  190","  190",,,,"13.0","17.0",,"    1",,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-19","5.14",,," 1241","0.00",,,,,"82","50",,,"  160","  170",,,,"15.0","21.0",,"    1",,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-20","6.71",,," 1213","0.00",,,,,"77","50",,,"  300","  310",,,,"15.0","23.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-21","5.82",,," 1008","0.00",,,,,"68","46",,,"   60","   50",,,,"17.0","25.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-22","4.25",,," 1226","0.00",,,,,"70","45",,,"   30","   50",,,,"14.1","19.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-23","2.46",,," 1253","0.00",,,,,"75","38",,,"   70","   30",,,,"10.1","14.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-24","4.03",,," 1320","0.00",,,,,"75","39",,,"   70","   80",,,,"16.1","19.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-25","3.13",,," 0944","0.00",,,,,"69","37",,,"   40","   40",,,,"14.1","19.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-26","4.03",,," 0944","0.00",,,,,"65","34",,,"   60","   60",,,,"17.0","21.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-27","1.79",,," 1502","0.00",,,,,"74","30",,,"  190","  170",,,,"8.9","13.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-28","3.36",,," 1213","0.00",,,,,"82","40",,,"  190","  210",,,,"14.1","21.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-29","7.16",,," 1421","0.09",,,,,"84","57",,,"  190","  160",,,,"17.0","25.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-09-30","8.95",,," 1033","1.97",,,,,"78","56",,,"  180","  180",,,,"21.9","34.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-01","11.18",,," 2207","0.01",,,,,"59","54",,,"   30","   30",,,,"21.9","36.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-02","11.41",,," 2236","0.08",,,,,"54","50",,,"   40","   40",,,,"21.0","34.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-03","12.75",,," 2019","0.14",,,,,"54","49",,,"   50","   40",,,,"21.0","32.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-04","11.18",,," 1005","0.00",,,,,"57","51",,,"   50","   30",,,,"21.0","30.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-05","4.92",,," 0910","0.00",,,,,"62","37",,,"   70","   40",,,,"13.0","17.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-06","1.57",,," 1409","0.00",,,,,"70","32",,,"  300","  280",,,,"13.0","16.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-07","2.68",,," 1356","0.00",,,,,"72","37",,,"  280","  270",,,,"13.0","17.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-08","2.91",,," 1307","0.00",,,,,"66","36",,,"  280","  260",,,,"12.1","15.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-09","7.61",,," 1223","0.18",,,,,"72","38",,,"  190","  190",,,,"21.9","35.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-10","3.80",,," 0101","0.00",,,,,"61","35",,,"  350","   10",,,,"18.1","29.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-11","6.04",,," 1110","0.00",,,,,"69","34",,,"  230","  230",,,,"18.1","23.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-12","3.58",,," 1547","0.00",,,,,"77","36",,,"  170","  160",,,,"14.1","18.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-13","4.03",,," 1528","0.16",,,,,"73","45",,,"  190","  180",,,,"14.1","19.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-14","6.93",,," 1134","0.00",,,,,"68","40",,,"  260","  250",,,,"17.0","23.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-15","2.91",,," 1459","0.00",,,,,"62","30",,,"  280","  220",,,,"13.0","18.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-16","6.04",,," 1047","0.00",,,,,"63","32",,,"  300","  310",,,,"21.0","29.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-17","7.16",,," 1244","0.00",,,,,"56","29",,,"  270","  250",,,,"21.9","31.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-18","5.59",,," 1428","0.00",,,,,"47","22",,,"  320","  320",,,,"16.1","21.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-19","5.37",,," 2328","0.00",,,,,"49","17",,,"  230","  200",,,,"14.1","18.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-20","6.49",,," 0822","0.00",,,,,"70","46",,,"  250","  200",,,,"16.1","21.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-21","1.57",,," 1152","0.00",,,,,"62","45",,,"   40","   40",,,,"8.1","11.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-22","6.93",,," 2205","0.00",,,,,"74","46",,,"  290","  290",,,,"17.0","27.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-23","7.16",,," 1258","0.00",,,,,"56","27",,,"  320","  320",,,,"21.9","30.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-24","1.79",,," 0043","0.00",,,,,"49","30",,,"  350","  340",,,,"6.9","12.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-25","5.82",,," 1640","0.03",,,,,"62","44",,,"  300","  290",,,,"16.1","21.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-26","3.58",,," 1349","0.00",,,,,"56","26",,,"  360","  300",,,,"12.1","17.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-27","1.34",,," 1149","0.00",,,,,"58","21",,,"  280","  270",,,,"8.1","10.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-28","7.61",,," 2122","0.63",,,,,"66","28",,,"  160","  120",,,,"25.1","40.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-29","11.86",,," 0158","0.89",,,,,"76","54",,,"  190","  170",,,,"25.1","38.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-30","6.93",,," 0932","0.00",,,,,"62","32",,,"  270","  270",,,,"21.0","28.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-10-31","2.24",,," 1110","0.00",,,,,"56","23",,,"  240","  250",,,,"10.1","15.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-11-01","5.82",,," 1314","0.00",,,,,"63","40",,,"  200","  210",,,,"16.1","23.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-11-02","2.91",,," 1028","0.00",,,,,"65","36",,,"  300","  280",,,,"12.1","15.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-11-03","3.58",,," 1117","0.00",,,,,"74","30",,,"  270","  240",,,,"17.0","21.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-11-04","2.01",,," 1819","0.00",,,,,"69","32",,,"  190","  190",,,,"8.9","12.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-11-05","7.83",,," 1100","0.00",,,,,"75","45",,,"  240","  240",,,,"19.9","27.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-11-06","8.50",,," 1253","0.00",,,,,"74","60",,,"  210","  210",,,,"21.0","28.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-11-07","8.05",,," 1152","0.00",,,,,"66","45",,,"  270","  290",,,,"21.9","30.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-11-08","6.71",,," 0923","0.00",,,,,"57","29",,,"  300","  290",,,,"21.0","29.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-11-09","3.58",,," 1433","0.00",,,,,"60","24",,,"  220","  240",,,,"15.0","21.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-11-10","3.58",,," 2308","0.09",,,,,"56","32",,,"   50","   60",,,,"13.0","18.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-11-11","9.40",,," 0458","0.13",,,,,"51","46",,,"   40","   40",,,,"17.0","27.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-11-12","4.25",,," 2017","0.02",,,,,"57","46",,,"  180","  180",,,,"12.1","17.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-11-13","12.30",,," 1438","0.02",,,,,"60","44",,,"  260","  280",,,,"23.9","35.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-11-14","11.41",,," 1130","0.00",,,,,"48","26",,,"  300","  300",,,,"31.1","40.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-11-15","4.70",,," 1419","0.00",,,,,"54","25",,,"  240","  250",,,,"15.0","21.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-11-16","4.92",,," 1147","0.00",,,,,"63","30",,,"  310","  280",,,,"15.0","21.9",,,,,,,,,
